from_id to_id,edge_weight
419072409 5306344343,0.023178690179408726 419072200,0.013383728644095896
419072412 419072442,0.09832728278225546 419072457,0.10951259219669028 419072763,0.14851974516741465
1401194909 6389528517,0.009787416542768978 1401194911,0.06527694785128156 1401194947,0.07853145835392376
1401194911 1401194909,0.06527694785128156 1401194939,0.05573116643990569
419072426 419068192,0.16595739455306194 419068331,0.06058723414673673 419072721,0.21869831056491923 419072460,0.06924517506105055
419072434 419068301,0.05127272389577474 419072481,0.07045186699691029
419072436 1478732584,0.21982099137938962 6888712602,0.04295046322855988
6719441336 419077286,0.0158221310728754 419077518,0.10716304814032004 419077155,0.141019853958444
419072442 419072412,0.09832728278225546 3530607791,0.01594682785644442 419068369,0.09386051112327765 5703088852,0.0231091333055911
1675397563 419064746,0.047080589796497846 419064718,0.030456525025974956
1401194939 1401194911,0.05573116643990569 1401194947,0.10119769782291738
419072445 6572507567,0.034760250728005385 3530607787,0.07324554854349341 419072506,0.05402473886205212
1401194947 419070426,0.04965668878425801 1401194939,0.10119769782291738 1401194909,0.07853145835392376
419072454 419072503,0.05560342508819275 419072454,0.044195495526024274
419072457 419068359,0.08494564589593728 419072140,0.16772325794902307 419072412,0.10951259219669028 419068369,0.09599603468723285
419072460 419072426,0.06924517506105055 419072463,0.06664754928012961 419072725,0.22075158683641732 419072460,0.26429115242124385
419072462 4061333962,0.09745637428745095 4061333925,0.03128554770104424
419072463 419072460,0.06664754928012961 419072478,0.06405719197637735 419072729,0.22136921459566816
419072471 6653000662,0.014915025102025 6653000661,0.014577405626982882
419072473 419068368,0.11207334448187176 4061333951,0.036815986088066216 419072223,0.08299545839111988
419072476 1278894418,0.07615501670870937 7305948625,0.04041197619668335
419072478 419072463,0.06405719197637735 6653000661,0.01478718078448777 419072704,0.22320910995117582
419072481 419072303,0.08082153866963444 6396904802,0.044342472798992554 419072434,0.07045186699691029
419072485 419072316,0.058178904201460026 1729333798,0.04264081270277974
419072486 2078492898,0.030049490283800464 2078457365,0.019769846656801673
419072487 419072406,0.057452849034763755 1118240286,0.01225140383649404
419072488 419072263,0.01666509017602075 6653000662,0.015303704386447339
419072494 3896343411,0.015513412031233988 419072795,0.15957119051987434
419072498 419072222,0.06526000791857631 3530607791,0.030591828184912184
419072499 419072262,0.01051889594064846 419072501,0.014324918596519916
419072501 419072499,0.014324918596519916 419072507,0.014269396956166528
419072503 419072454,0.05560342508819275 6388655975,0.018163586382836296
419072504 419072189,0.08881132652022722 419068379,0.055584368208631996 419072598,0.27154392338705213 1282874762,0.03150682422770272
419072506 419072445,0.05402473886205212 6779143820,0.028770262125433786
419072507 419072501,0.014269396956166528 1729333802,0.026000093675512908
419072510 419068624,0.3302565110728421 7305948636,0.04118773127045806
419072515 6396904813,0.027002409775429035 6718281242,0.057262852151830544
1289783811 1289783856,0.019867226751335842 6389394820,0.022078593977360568
3218901509 419076308,0.021584013760730124 419076021,0.07347342442371502
3218901510 419076131,0.03550477715198732 419075893,0.0569431347271165
419072519 419071708,0.06576955592144594 419072123,0.2125951074102988 419071666,0.08540908983377753 419072648,0.06124988073617731
3218901511 1323696768,0.048658607345140464 419075735,0.022405278838639124
1675397642 419064783,0.018648132277839933 419064954,0.17144291363421116
419072522 419072534,0.014912279304342907 419072572,0.027278014373530564
419072524 419071650,0.1433528151381999 2079550769,0.021092533055283746
419072525 419072648,0.025353729473988312 1292033734,0.008744963088198438
419072526 419071693,0.07650101825208022 1130866153,0.04128185100726402 1130866127,0.017006814645304767
419072527 419072034,0.26823447673340334 1277946269,0.04537988515144761 419072793,0.1814922306717003 1277946281,0.03214133402161564
419072528 419071479,0.12745325035161012 1278894396,0.112842574729108 419071704,0.10574174937250166 419072706,0.16466340397996815
419072529 419071646,0.0805041443981146 419072599,0.08127175834787642 419072673,0.11735478617848051
419072531 419071680,0.03789545958227949 419072189,0.2676537267592034 419072546,0.021785869497397522
419072534 419072522,0.014912279304342907 1646872100,0.19586045293893192
419072541 6389528573,0.018790717564912733 419072629,0.0177451596619818 4300139948,0.014276287995131628 6397208650,0.01319594813082592
419072542 419072642,0.01210298514367566 2079550767,0.021056481772518152
419072543 1668995430,0.010963673479007313 1668995422,0.010828086182633251
419072546 419072531,0.021785869497397522 419071372,0.2095535171038009 419072598,0.06381090198215653
419072551 419071559,0.154165659046973 419071627,0.06245491737654064 419072636,0.05923299572265944
419072557 4318018667,0.04249995174206179 419072566,0.02039657583365875
1289783855 419099481,0.03454341979446876 1289783957,0.05738489626854605
1289783856 1289783811,0.019867226751335842 1289783957,0.00896691765446839
419072566 419072557,0.02039657583365875 419072570,0.02521666602532012
419072567 419071635,0.08734170139054888 2079550767,0.05059733777193804 2079550769,0.06699602157140469
419072570 419072255,0.4583879390042462 419072566,0.02521666602532012
419072571 419071614,0.12291170082936771 419071497,0.10623338705903547 419072661,0.12385713601950898
419072572 1211047015,0.030107450434286368 419072522,0.027278014373530564 4318018667,0.066835395030763
1341033023 1341033031,0.010749072951135115 1341033085,0.011907561116043658
419072582 419071637,0.31995912489679257 2078449887,0.12041063085306486 2078449904,0.22701374226342677
1341033031 1341033023,0.010749072951135115 1256552284,0.021837731929548902
3208936163 419059600,0.014555576535760636 5244338868,0.015934934281572735
419072583 3573676593,0.032811608338434856 1668995430,0.010749888066718801
419072586 419071692,0.10230305237485181 7052856281,0.005800823920398836 1277946296,0.046699849069103454
1278904904 419071399,0.0639895231976774 1278904916,0.10853627722068183 1278904904,0.12623722998773676
419072589 1668995471,0.011456628590846028 1668995732,0.011228482806827745
3208936165 419059420,0.014352380801108665 5244338872,0.014259772699221547
419072594 1277952692,0.01661680931436565 419072730,0.027029358994561343
419072595 1130866127,0.05888126345798696 1130866173,0.060449124176935105 419072703,0.05472871758213401 1130866222,0.00807779586979372
419072596 419072642,0.030959240648481403 2078455594,0.0023650307298267153
1278904916 419071531,0.03914488156668035 1278904904,0.10853627722068183
419072598 419071508,0.20502310727580553 419072546,0.06381090198215653 419072504,0.27154392338705213 419072694,0.07460715311007511
419072599 419072529,0.08127175834787642 419072691,0.08993893787153459 419072753,0.0890899829439529
3208936167 419059471,0.014725737154464591 3208936166,0.016274593903616682
1341033052 5711941386,0.15286651828675896 419056416,0.07818874421384522 5711941380,0.10364261021826149
1289783900 1289783918,0.11473195928082704 419098709,0.017718384351937774
419072613 419071859,0.308650923272644 864662049,0.08256158341875934
419072615 3348398612,0.008214617732426772 3348398613,0.006941612827211477 419072713,0.07047926529616792
419072616 419071706,0.12019710962586669 419072673,0.08090197160801807 419072747,0.08558310944925628
1289783918 1289783900,0.11473195928082704 6389394821,0.00876332091862331
1341033075 1341033085,0.007115790406991084 1341033082,0.07478155090823095
4114516597 419062630,0.07000325461253744 419062830,0.048525220271114576
419072629 419072541,0.0177451596619818 1130866178,0.1072811632239904 6389528574,0.019064181384281544 4300139946,0.013865373445265016
1341033082 1341033075,0.07478155090823095 1341033119,0.009317555922668296
419072635 419071614,0.11934515955321945 1278832788,0.013859404493529917 1278832766,0.014093660892762138
419072636 419072551,0.05923299572265944 1130866216,0.15467057378102742 419072671,0.06237910377759041
1341033085 1341033075,0.007115790406991084 1341033023,0.011907561116043658
419072640 6396904794,0.013860139151804205 419071693,0.08209834839479088 5883018917,0.05878207705613655
419072642 419072542,0.01210298514367566 419072596,0.030959240648481403 419072670,0.1085861345657995
1289783941 1289784014,0.08583052314856468 419098715,0.035483220681023615
419072648 419072519,0.06124988073617731 419072525,0.025353729473988312 419072214,0.2123292462694598 6497613822,0.00812652354865305
1341033097 1341033119,0.006921013520880345 5711941386,0.09653772712026273
419072659 419071439,0.2184406968251532 419072693,0.06890486330802031 419068326,0.2221419399141644 419072669,0.06549715113456715
419072661 419072151,0.07494921876587401 419072571,0.12385713601950898
1289783957 1289783856,0.00896691765446839 1289783855,0.05738489626854605
419072663 1668995500,0.04263219446105332 1668995337,0.016869629826456685
419072666 5883018917,0.013557254567920075 1130866178,0.026256851326464256
419072669 419072659,0.06549715113456715 419068331,0.22214284327609812 419072721,0.06357659563468233 6651707103,0.056408118740661685
419072670 419072642,0.1085861345657995 419072136,0.0995422369845459
1341033119 1341033097,0.006921013520880345 1341033082,0.009317555922668296
419072671 419072149,0.06510104629179282 419072636,0.06237910377759041 1130866047,0.15520539291166677
419072672 6795052439,0.1278666706484883 419072134,0.08769512796895661
419072674 419071485,0.2172340322560811 3665472193,0.21188987884505922 419072765,0.06789171829380766 419072676,0.06496325674785144
419072673 419072616,0.08090197160801807 419072529,0.11735478617848051 419072753,0.07176876159033149 1404675473,0.05997970078553128
419072676 419071514,0.21715878595200835 419072674,0.06496325674785144 419068304,0.22281423840107734 419072693,0.06423970494491711
419072679 419072695,0.00646498815878973 419072783,0.016972002238524363
419072680 419072146,0.06890643982769326 3660757204,0.01884715494184915 4061334017,0.01976385960637976
1278905005 419071479,0.014519193808421824 419071531,0.01745565398824771
419072690 419072147,0.07523667428143681 1278832788,0.0626083750272802
419072691 419072301,0.15139275124553464 419072599,0.08993893787153459 5306372483,0.017745985460470768
419072693 419071447,0.217513921981141 419072659,0.06890486330802031 419072676,0.06423970494491711 419068312,0.2232174439848137
419072694 419071625,0.2062147592006876 419072598,0.07460715311007511 1282874775,0.022323955772756095 6497613427,0.047093005353545554
419072695 419072679,0.00646498815878973 1277946280,0.008927450383778785
1289783995 419099604,0.014986049624731297 1289783995,0.05529937225300254
419072703 419072149,0.15576609195670169 419072595,0.05472871758213401 419072760,0.06763780696938043 1130866047,0.06274975918571796
419072704 419071400,0.21703133051026247 419072729,0.06347279145256933 419072713,0.0712657482299082 419072478,0.22320910995117582
419072706 419072134,0.19716229247783054 419072528,0.16466340397996815
419072707 419072174,0.08652310681579771 419071993,0.3086429704211244
419072708 2078455594,0.01385997582633579 2078457400,0.11213951130558135
419072713 419071397,0.2143955478086423 419072704,0.0712657482299082 419072615,0.07047926529616792
1278905037 419072113,0.05835760058824417 7305948624,0.013451649854175456
1289784014 1289783941,0.08583052314856468 4316885609,0.027335786274420435
419072720 419072112,0.09333821175067983 419072723,0.009603848894583997
419072721 419072426,0.21869831056491923 419072669,0.06357659563468233 419071410,0.22110656997097247 419072725,0.06669783651005677
419072723 1132082353,0.035285343168393796 419072720,0.009603848894583997
419072724 6388655983,0.031640343681306894 1282874782,0.023578106061782844
419072725 419072721,0.06669783651005677 419072460,0.22075158683641732 419072729,0.067096783594491 3812159989,0.12139471990693483
419072729 419071408,0.2201013394923111 419072704,0.06347279145256933 419072725,0.067096783594491 419072463,0.22136921459566816
419072730 419072594,0.027029358994561343 6389589578,0.01620215952146713
419072731 419068397,0.22002961784231428 419072735,0.07292893849023689 419072745,0.06325692337887448 3735416941,0.21347514351613672
419072735 419072403,0.10494806160702488 419072731,0.07292893849023689 4863745845,0.010316570062911385
419072738 419072754,0.046214344821291414 864662049,0.03786755529379821
419072745 419071546,0.21877168900315846 419068403,0.22019000565582353 419072731,0.06325692337887448 419072781,0.06339727460068892
419072747 419072616,0.08558310944925628 6396904801,0.07500096971533464 1404675465,0.0818469653818046
419072749 1668953551,0.004975822902148451 1668953622,0.0043282379659137105
419072752 1668995383,0.017617553975460037 419072228,0.0862045062565728
419072753 419072217,0.0839170068337942 419072673,0.07176876159033149 419072599,0.0890899829439529
419072754 419072738,0.046214344821291414 1668953592,0.02503717147544138 1532964025,0.04127333656118207
419072756 419072110,0.036610995584726844 6388655983,0.039160695307217885
419072759 419071708,0.21109092877647978 1282874777,0.022648165832191203 419072123,0.06640092885920987 6497613427,0.017100051448752335
